74.4910 	EXP 	text: height = 0.05
74.4910 	EXP 	text: height = 0.05
74.4910 	EXP 	text: height = 0.05
74.4910 	EXP 	text: text = 'Pedofil'
75.4744 	EXP 	text: autoDraw = True
75.5425 	EXP 	New trial (rep=1, index=3): {'badWords': 'Złość', 'neutralWords': 'Gość', 'colour': 'red', 'correct_key': 'm'}
75.5448 	DATA 	Keypress: z
75.5573 	EXP 	text: autoDraw = False
75.5573 	EXP 	text: height = 0.05
75.5573 	EXP 	text: height = 0.05
75.5573 	EXP 	text: height = 0.05
75.5573 	EXP 	text: text = 'Złość'
76.5407 	EXP 	text: autoDraw = True
76.7920 	EXP 	New trial (rep=1, index=4): {'badWords': 'Węże', 'neutralWords': 'Jeże', 'colour': 'red', 'correct_key': 'm'}
76.7943 	DATA 	Keypress: x
76.8074 	EXP 	text: autoDraw = False
76.8074 	EXP 	text: height = 0.05
76.8074 	EXP 	text: height = 0.05
76.8074 	EXP 	text: height = 0.05
76.8074 	EXP 	text: text = 'Węże'
77.7912 	EXP 	text: autoDraw = True
77.9256 	EXP 	New trial (rep=1, index=5): {'badWords': 'Bić', 'neutralWords': 'Nić', 'colour': 'blue', 'correct_key': 'z'}
77.9278 	DATA 	Keypress: z
77.9410 	EXP 	text: autoDraw = False
77.9410 	EXP 	text: height = 0.05
77.9410 	EXP 	text: height = 0.05
77.9410 	EXP 	text: height = 0.05
77.9410 	EXP 	text: text = 'Bić'
78.9242 	EXP 	text: autoDraw = True
79.3087 	EXP 	New trial (rep=1, index=6): {'badWords': 'Bieda', 'neutralWords': 'Dieta', 'colour': 'yellow', 'correct_key': 'n'}
79.3112 	DATA 	Keypress: n
79.3239 	EXP 	text: autoDraw = False
79.3239 	EXP 	text: height = 0.05
79.3239 	EXP 	text: height = 0.05
79.3239 	EXP 	text: height = 0.05
79.3239 	EXP 	text: text = 'Bieda'
80.3073 	EXP 	text: autoDraw = True
81.1088 	EXP 	New trial (rep=1, index=7): {'badWords': 'Gwałt', 'neutralWords': 'Skaut', 'colour': 'green', 'correct_key': 'x'}
81.1112 	DATA 	Keypress: m
81.1242 	EXP 	text: autoDraw = False
81.1242 	EXP 	text: height = 0.05
81.1242 	EXP 	text: height = 0.05
81.1242 	EXP 	text: height = 0.05
81.1242 	EXP 	text: text = 'Gwałt'
82.0752 	DATA 	Keypress: n
82.1077 	EXP 	text: autoDraw = True
82.6587 	EXP 	New trial (rep=1, index=8): {'badWords': 'Przemoc', 'neutralWords': 'Równonoc', 'colour': 'red', 'correct_key': 'm'}
82.6611 	DATA 	Keypress: n
82.6740 	EXP 	text: autoDraw = False
82.6740 	EXP 	text: height = 0.05
82.6740 	EXP 	text: height = 0.05
